 Date__(UT)__HR:MN, Date_________JDUT, , ,            delta,     deldot,  Tru_Anom,
***********************************************************************************
$$SOE
 1851-Dec-10 23:59, 2397467.499305556, ,m, 163.021369622047, -2.0071913,  183.8244,
 1852-Dec-10 23:59, 2397833.499305556, , , 162.323116270903, -2.3902326,  183.8088,
 1853-Dec-10 23:59, 2398198.499305556, ,m, 161.623647919361, -2.2840440,  183.7544,
 1854-Dec-10 23:59, 2398563.499305556, , , 160.921613213603, -2.1483492,  183.6790,
 1855-Dec-10 23:59, 2398928.499305556, , , 160.217189920618, -2.0445799,  183.6080,
 1856-Dec-10 23:59, 2399294.499305556, ,m, 159.509523205359, -2.4170208,  183.5830,
 1857-Dec-10 23:59, 2399659.499305556, , , 158.802438567828, -2.2793681,  183.6225,
 1858-Dec-10 23:59, 2400024.499305556, ,m, 158.094910020818, -2.1726066,  183.6991,
 1859-Dec-10 23:59, 2400389.499305556, ,m, 157.387146507356, -2.0336720,  183.7859,
 1860-Dec-10 23:59, 2400755.499305556, , , 156.677670620724, -2.4029417,  183.8660,
 1861-Dec-10 23:59, 2401120.499305556, ,m, 155.968669787656, -2.2955188,  183.9284,
 1862-Dec-10 23:59, 2401485.499305556, , , 155.258200122790, -2.1574258,  183.9749,
 1863-Dec-10 23:59, 2401850.499305556, , , 154.545611223644, -2.0503376,  183.9933,
 1864-Dec-10 23:59, 2402216.499305556, ,m, 153.828921697140, -2.4351538,  183.9761,
 1865-Dec-10 23:59, 2402581.499305556, , , 153.110871280307, -2.3042864,  183.9230,
 1866-Dec-10 23:59, 2402946.499305556, ,m, 152.389805357005, -2.2063495,  183.8375,
 1867-Dec-10 23:59, 2403311.499305556, ,m, 151.665969610216, -2.0830490,  183.7582,
 1868-Dec-10 23:59, 2403677.499305556, , , 150.938723504161, -2.4492560,  183.7222,
 1869-Dec-10 23:59, 2404042.499305556, ,m, 150.211609293103, -2.3434392,  183.7431,
 1870-Dec-10 23:59, 2404407.499305556, ,m, 149.483780468865, -2.2027064,  183.8079,
 1871-Dec-10 23:59, 2404772.499305556, , , 148.755416178366, -2.0800736,  183.8840,
 1872-Dec-10 23:59, 2405138.499305556, ,m, 148.024739789129, -2.4652640,  183.9535,
 1873-Dec-10 23:59, 2405503.499305556, , , 147.294318621049, -2.3250802,  184.0112,
 1874-Dec-10 23:59, 2405868.499305556, , , 146.562016521222, -2.2218902,  184.0452,
 1875-Dec-10 23:59, 2406233.499305556, ,m, 145.827170447390, -2.1066945,  184.0529,
 1876-Dec-10 23:59, 2406599.499305556, , , 145.088095124348, -2.4727506,  184.0258,
 1877-Dec-10 23:59, 2406964.499305556, ,m, 144.347359103048, -2.3783310,  183.9605,
 1878-Dec-10 23:59, 2407329.499305556, ,m, 143.603491061445, -2.2506642,  183.8796,
 1879-Dec-10 23:59, 2407694.499305556, , , 142.856927153625, -2.1298895,  183.8117,
 1880-Dec-10 23:59, 2408060.499305556, ,m, 142.106790564441, -2.5217821,  183.7955,
 1881-Dec-10 23:59, 2408425.499305556, , , 141.356966046928, -2.3790153,  183.8405,
 1882-Dec-10 23:59, 2408790.499305556, , , 140.606465920721, -2.2644200,  183.9175,
 1883-Dec-10 23:59, 2409155.499305556, ,m, 139.855263413295, -2.1466140,  184.0009,
 1884-Dec-10 23:59, 2409521.499305556, , , 139.101788255821, -2.5013359,  184.0769,
 1885-Dec-10 23:59, 2409886.499305556, ,m, 138.348420736671, -2.3988754,  184.1349,
 1886-Dec-10 23:59, 2410251.499305556, ,m, 137.592997042164, -2.2753408,  184.1762,
 1887-Dec-10 23:59, 2410616.499305556, , , 136.835026847077, -2.1494588,  184.1903,
 1888-Dec-10 23:59, 2410982.499305556, ,m, 136.072499215947, -2.5515675,  184.1718,
 1889-Dec-10 23:59, 2411347.499305556, , , 135.308209444050, -2.4212208,  184.1244,
 1890-Dec-10 23:59, 2411712.499305556, , , 134.540674109766, -2.3095284,  184.0566,
 1891-Dec-10 23:59, 2412077.499305556, ,m, 133.770109057165, -2.2069367,  184.0057,
 1892-Dec-10 23:59, 2412443.499305556, , , 132.995835269006, -2.5608857,  184.0003,
 1893-Dec-10 23:59, 2412808.499305556, , , 132.221607541413, -2.4546751,  184.0420,
 1894-Dec-10 23:59, 2413173.499305556, ,m, 131.446219586333, -2.3323542,  184.1140,
 1895-Dec-10 23:59, 2413538.499305556, , , 130.669776288112, -2.1939276,  184.1908,
 1896-Dec-10 23:59, 2413904.499305556, ,m, 129.890361790340, -2.5918148,  184.2587,
 1897-Dec-10 23:59, 2414269.499305556, ,m, 129.110479114660, -2.4598602,  184.3146,
 1898-Dec-10 23:59, 2414634.499305556, , , 128.328030229495, -2.3418552,  184.3461,
 1899-Dec-10 23:59, 2414999.499305556, ,m, 127.542299835787, -2.2462090,  184.3513,
 1900-Dec-10 23:59, 2415364.499305556, , , 126.752961814567, -2.1141151,  184.3220,
 1901-Dec-10 23:59, 2415729.499305556, , , 125.959860150458, -2.0103145,  184.2578,
 1902-Dec-10 23:59, 2416094.499305556, ,m, 125.162934418701, -1.9082655,  184.1827,
 1903-Dec-10 23:59, 2416459.499305556, , , 124.362707166338, -1.7725663,  184.1253,
 1904-Dec-10 23:59, 2416825.499305556, ,m, 123.558683508003, -2.1672567,  184.1167,
 1905-Dec-10 23:59, 2417190.499305556, ,m, 122.754079560404, -2.0426108,  184.1605,
 1906-Dec-10 23:59, 2417555.499305556, , , 121.948123917170, -1.9076086,  184.2300,
 1907-Dec-10 23:59, 2417920.499305556, ,m, 121.140681028768, -1.8080688,  184.3046,
 1908-Dec-10 23:59, 2418286.499305556, , , 120.330130209862, -2.1692319,  184.3724,
 1909-Dec-10 23:59, 2418651.499305556, , , 119.518650147526, -2.0531559,  184.4221,
 1910-Dec-10 23:59, 2419016.499305556, ,m, 118.704145861396, -1.9567325,  184.4543,
 1911-Dec-10 23:59, 2419381.499305556, , , 117.886133695797, -1.8230076,  184.4587,
 1912-Dec-10 23:59, 2419747.499305556, , , 117.063031923972, -2.2216829,  184.4339,
 1913-Dec-10 23:59, 2420112.499305556, ,m, 116.237149949488, -2.1139658,  184.3875,
 1914-Dec-10 23:59, 2420477.499305556, , , 115.407401211733, -1.9834364,  184.3339,
 1915-Dec-10 23:59, 2420842.499305556, ,m, 114.574176756028, -1.8902226,  184.3070,
 1916-Dec-10 23:59, 2421208.499305556, ,m, 113.736843697621, -2.2562421,  184.3272,
 1917-Dec-10 23:59, 2421573.499305556, , , 112.898926267853, -2.1308451,  184.3859,
 1918-Dec-10 23:59, 2421938.499305556, ,m, 112.059199703712, -2.0310770,  184.4656,
 1919-Dec-10 23:59, 2422303.499305556, , , 111.217533058065, -1.8928079,  184.5453,
 1920-Dec-10 23:59, 2422669.499305556, , , 110.372275040483, -2.2802533,  184.6142,
 1921-Dec-10 23:59, 2423034.499305556, ,m, 109.525347720069, -2.1756164,  184.6703,
 1922-Dec-10 23:59, 2423399.499305556, , , 108.674810636696, -2.0443811,  184.7027,
 1923-Dec-10 23:59, 2423764.499305556, ,m, 107.820072893733, -1.9525309,  184.7099,
 1924-Dec-10 23:59, 2424130.499305556, ,m, 106.959268465434, -2.3362046,  184.6869,
 1925-Dec-10 23:59, 2424495.499305556, , , 106.095156514086, -2.2160556,  184.6366,
 1926-Dec-10 23:59, 2424860.499305556, ,m, 105.226330694246, -2.1290898,  184.5827,
 1927-Dec-10 23:59, 2425225.499305556, ,m, 104.353216865786, -2.0024625,  184.5507,
 1928-Dec-10 23:59, 2425591.499305556, , , 103.475341893993, -2.3835662,  184.5613,
 1929-Dec-10 23:59, 2425956.499305556, ,m, 102.595998947631, -2.2827805,  184.6136,
 1930-Dec-10 23:59, 2426321.499305556, , , 101.714066477746, -2.1442380,  184.6836,
 1931-Dec-10 23:59, 2426686.499305556, , , 100.829409990592, -2.0421078,  184.7562,
 1932-Dec-10 23:59, 2427052.499305556, ,m, 99.9399935714853, -2.4278836,  184.8214,
 1933-Dec-10 23:59, 2427417.499305556, , , 99.0482667233497, -2.3002831,  184.8686,
 1934-Dec-10 23:59, 2427782.499305556, ,m, 98.1520274807802, -2.2150745,  184.8974,
 1935-Dec-10 23:59, 2428147.499305556, ,m, 97.2506297800223, -2.0986427,  184.8989,
 1936-Dec-10 23:59, 2428513.499305556, , , 96.3424822760009, -2.4836834,  184.8731,
 1937-Dec-10 23:59, 2428878.499305556, ,m, 95.4302192304631, -2.3973781,  184.8305,
 1938-Dec-10 23:59, 2429243.499305556, , , 94.5125650372780, -2.2709678,  184.7877,
 1939-Dec-10 23:59, 2429608.499305556, , , 93.5901440597410, -2.1687085,  184.7750,
 1940-Dec-10 23:59, 2429974.499305556, ,m, 92.6620449833993, -2.5620342,  184.8071,
 1941-Dec-10 23:59, 2430339.499305556, , , 91.7320600484019, -2.4292086,  184.8719,
 1942-Dec-10 23:59, 2430704.499305556, ,m, 90.7987766666245, -2.3348454,  184.9538,
 1943-Dec-10 23:59, 2431069.499305556, ,m, 89.8617818907972, -2.2207275,  185.0347,
 1944-Dec-10 23:59, 2431435.499305556, , , 88.9192576519928, -2.5945521,  185.1056,
 1945-Dec-10 23:59, 2431800.499305556, ,m, 87.9734639242405, -2.5098544,  185.1642,
 1946-Dec-10 23:59, 2432165.499305556, ,m, 87.0221039472708, -2.3904812,  185.2018,
 1947-Dec-10 23:59, 2432530.499305556, , , 86.0647227333878, -2.2884034,  185.2176,
 1948-Dec-10 23:59, 2432896.499305556, ,m, 85.0991523095074, -2.7002418,  185.2103,
 1949-Dec-10 23:59, 2433261.499305556, , , 84.1285105229680, -2.5779810,  185.1846,
 1950-Dec-10 23:59, 2433626.499305556, , , 83.1513433986714, -2.4914603,  185.1633,
 1951-Dec-10 23:59, 2433991.499305556, ,m, 82.1679304230920, -2.3909648,  185.1662,
 1952-Dec-10 23:59, 2434357.499305556, , , 81.1775440372776, -2.7625329,  185.2046,
 1953-Dec-10 23:59, 2434722.499305556, ,m, 80.1838166655052, -2.6777062,  185.2738,
 1954-Dec-10 23:59, 2435087.499305556, ,m, 79.1850053818047, -2.5599802,  185.3538,
 1955-Dec-10 23:59, 2435452.499305556, , , 78.1809001385953, -2.4501776,  185.4343,
 1956-Dec-10 23:59, 2435818.499305556, ,m, 77.1690269461248, -2.8642671,  185.5073,
 1957-Dec-10 23:59, 2436183.499305556, , , 76.1520713572735, -2.7459714,  185.5642,
 1958-Dec-10 23:59, 2436548.499305556, , , 75.1276416784928, -2.6596529,  185.6042,
 1959-Dec-10 23:59, 2436913.499305556, ,m, 74.0948750589421, -2.5759958,  185.6209,
 1960-Dec-10 23:59, 2437279.499305556, , , 73.0518019165730, -2.9599381,  185.6149,
 1961-Dec-10 23:59, 2437644.499305556, ,m, 72.0016812214591, -2.8869204,  185.5977,
 1962-Dec-10 23:59, 2438009.499305556, ,m, 70.9427191559049, -2.7902469,  185.5839,
 1963-Dec-10 23:59, 2438374.499305556, , , 69.8755813666841, -2.6818460,  185.5977,
 1964-Dec-10 23:59, 2438740.499305556, ,m, 68.7989050179060, -3.1026019,  185.6478,
 1965-Dec-10 23:59, 2439105.499305556, ,m, 67.7166801355636, -2.9887701,  185.7233,
 1966-Dec-10 23:59, 2439470.499305556, , , 66.6270614497463, -2.8948381,  185.8129,
 1967-Dec-10 23:59, 2439835.499305556, ,m, 65.5292758322064, -2.8185636,  185.9025,
 1968-Dec-10 23:59, 2440201.499305556, , , 64.4208674236066, -3.2032128,  185.9850,
 1969-Dec-10 23:59, 2440566.499305556, , , 63.3047431370095, -3.1331047,  186.0573,
 1970-Dec-10 23:59, 2440931.499305556, ,m, 62.1779062165690, -3.0532201,  186.1132,
 1971-Dec-10 23:59, 2441296.499305556, , , 61.0397858479479, -2.9553225,  186.1528,
 1972-Dec-10 23:59, 2441662.499305556, ,m, 59.8876977608232, -3.3955654,  186.1782,
 1973-Dec-10 23:59, 2442027.499305556, ,m, 58.7252078706974, -3.3060708,  186.1954,
 1974-Dec-10 23:59, 2442392.499305556, , , 57.5504085125558, -3.2248733,  186.2238,
 1975-Dec-10 23:59, 2442757.499305556, ,m, 56.3632905593728, -3.1661774,  186.2766,
 1976-Dec-10 23:59, 2443123.499305556, , , 55.1621733803550, -3.5640454,  186.3590,
 1977-Dec-10 23:59, 2443488.499305556, , , 53.9512518950450, -3.4973937,  186.4650,
 1978-Dec-10 23:59, 2443853.499305556, ,m, 52.7276172898988, -3.4333350,  186.5807,
 1979-Dec-10 23:59, 2444218.499305556, , , 51.4904599981386, -3.3450599,  186.6986,
 1980-Dec-10 23:59, 2444584.499305556, ,m, 50.2362822972486, -3.7959674,  186.8135,
 1981-Dec-10 23:59, 2444949.499305556, ,m, 48.9680085732286, -3.7330751,  186.9187,
 1982-Dec-10 23:59, 2445314.499305556, , , 47.6821571353395, -3.6688975,  187.0146,
 1983-Dec-10 23:59, 2445679.499305556, ,m, 46.3771568749870, -3.6426018,  187.0979,
 1984-Dec-10 23:59, 2446045.499305556, ,m, 45.0494460698861, -4.0790326,  187.1712,
 1985-Dec-10 23:59, 2446410.499305556, , , 43.7028562582962, -4.0428097,  187.2442,
 1986-Dec-10 23:59, 2446775.499305556, ,m, 42.3338886751123, -4.0234826,  187.3276,
 1987-Dec-10 23:59, 2447140.499305556, , , 40.9420219612998, -3.9711532,  187.4372,
 1988-Dec-10 23:59, 2447506.499305556, , , 39.5238670042262, -4.4550202,  187.5780,
 1989-Dec-10 23:59, 2447871.499305556, ,m, 38.0830977791835, -4.4375871,  187.7439,
 1990-Dec-10 23:59, 2448236.499305556, , , 36.6152690672138, -4.4123908,  187.9295,
 1991-Dec-10 23:59, 2448601.499305556, ,m, 35.1175114747084, -4.4366840,  188.1280,
 1992-Dec-10 23:59, 2448967.499305556, ,m, 33.5837115031441, -4.9373377,  188.3369,
 1993-Dec-10 23:59, 2449332.499305556, , , 32.0159862374432, -4.9673988,  188.5561,
 1994-Dec-10 23:59, 2449697.499305556, ,m, 30.4069209537346, -5.0389082,  188.7856,
 1995-Dec-10 23:59, 2450062.499305556, , , 28.7517518616975, -5.0937731,  189.0311,
 1996-Dec-10 23:59, 2450428.499305556, , , 27.0416024743578, -5.6945247,  189.3007,
 1997-Dec-10 23:59, 2450793.499305556, ,m, 25.2761984179117, -5.8328453,  189.6054,
 1998-Dec-10 23:59, 2451158.499305556, , , 23.4444144104623, -5.9830818,  189.9669,
 1999-Dec-10 23:59, 2451523.499305556, , , 21.5358342253199, -6.2229577,  190.4074,
 2000-Dec-10 23:59, 2451889.499305556, ,m, 19.5322537177219, -7.0056563,  190.9567,
 2001-Dec-10 23:59, 2452254.499305556, , , 17.4213995367368, -7.3976992,  191.6508,
 2002-Dec-10 23:59, 2452619.499305556, ,m, 15.1682778411151, -7.9907457,  192.5591,
 2003-Dec-10 23:59, 2452984.499305556, ,m, 12.7229666744335, -8.8295648,  193.8260,
 2004-Dec-10 23:59, 2453350.499305556, , , 9.98791710572727,-10.7272438,  195.8137,
 2005-Dec-10 23:59, 2453715.499305556, ,m, 6.76089224891531,-13.7385739,  199.7892,
 2006-Dec-10 23:59, 2454080.499305556, , , 1.91039718452246,-37.8404084,  229.2026,
 2007-Dec-10 23:59, 2454445.499305556, , , 5.86132814946329, 17.5875398,  158.9206,
 2008-Dec-10 23:59, 2454811.499305556, ,m, 9.27285413047429, 13.6868179,  163.6897,
 2009-Dec-10 23:59, 2455176.499305556, , , 12.0875131823043, 12.1411397,  165.8987,
 2010-Dec-10 23:59, 2455541.499305556, ,m, 14.5855756990102, 11.2074160,  167.2612,
 2011-Dec-10 23:59, 2455906.499305556, ,m, 16.8745794229452, 10.6120529,  168.1974,
 2012-Dec-10 23:59, 2456272.499305556, , , 19.0170378284831,  9.7657334,  168.8797,
 2013-Dec-10 23:59, 2456637.499305556, ,m, 21.0356730240558,  9.4317552,  169.4041,
 2014-Dec-10 23:59, 2457002.499305556, , , 22.9590084334347,  9.2072015,  169.8307,
 2015-Dec-10 23:59, 2457367.499305556, , , 24.8026796734250,  9.0147841,  170.1989,
 2016-Dec-10 23:59, 2457733.499305556, ,m, 26.5828601330045,  8.4316989,  170.5365,
 2017-Dec-10 23:59, 2458098.499305556, , , 28.2984535200894,  8.3347712,  170.8514,
 2018-Dec-10 23:59, 2458463.499305556, ,m, 29.9610394912199,  8.2314615,  171.1569,
 2019-Dec-10 23:59, 2458828.499305556, ,m, 31.5760915084426,  8.1688125,  171.4528,
 2020-Dec-10 23:59, 2459194.499305556, , , 33.1529138976696,  7.6918169,  171.7315,
 2021-Dec-10 23:59, 2459559.499305556, ,m, 34.6866418843819,  7.6396004,  171.9807,
 2022-Dec-10 23:59, 2459924.499305556, ,m, 36.1856852214632,  7.6364050,  172.1797,
 2023-Dec-10 23:59, 2460289.499305556, , , 37.6536875042639,  7.6307058,  172.3217,
 2024-Dec-10 23:59, 2460655.499305556, ,m, 39.0977666282697,  7.1775251,  172.4201,
 2025-Dec-10 23:59, 2461020.499305556, , , 40.5121252776249,  7.2111282,  172.4913,
 2026-Dec-10 23:59, 2461385.499305556, , , 41.9025585058020,  7.2164871,  172.5610,
 2027-Dec-10 23:59, 2461750.499305556, ,m, 43.2702657866262,  7.2408860,  172.6423,
 2028-Dec-10 23:59, 2462116.499305556, , , 44.6203523499579,  6.8381687,  172.7394,
 2029-Dec-10 23:59, 2462481.499305556, ,m, 45.9456235794239,  6.8517803,  172.8607,
 2030-Dec-10 23:59, 2462846.499305556, ,m, 47.2507970530659,  6.9009191,  173.0003,
 2031-Dec-10 23:59, 2463211.499305556, , , 48.5367812841040,  6.9459322,  173.1545,
 2032-Dec-10 23:59, 2463577.499305556, ,m, 49.8082241732201,  6.5238890,  173.3124,
 2033-Dec-10 23:59, 2463942.499305556, , , 51.0588461101698,  6.5917997,  173.4460,
 2034-Dec-10 23:59, 2464307.499305556, , , 52.2937579901538,  6.6382313,  173.5377,
 2035-Dec-10 23:59, 2464672.499305556, ,m, 53.5143340434975,  6.6917168,  173.5793,
 2036-Dec-10 23:59, 2465038.499305556, , , 54.7255907789510,  6.3223041,  173.5811,
 2037-Dec-10 23:59, 2465403.499305556, ,m, 55.9209609623559,  6.3722731,  173.5739,
 2038-Dec-10 23:59, 2465768.499305556, ,m, 57.1043299119615,  6.4454614,  173.5738,
 2039-Dec-10 23:59, 2466133.499305556, , , 58.2758807299039,  6.5258648,  173.5953,
 2040-Dec-10 23:59, 2466499.499305556, ,m, 59.4390392309561,  6.1196311,  173.6480,
 2041-Dec-10 23:59, 2466864.499305556, , , 60.5867017793626,  6.2051023,  173.7284,
 2042-Dec-10 23:59, 2467229.499305556, , , 61.7224208913213,  6.2719540,  173.8407,
 2043-Dec-10 23:59, 2467594.499305556, ,m, 62.8462459406900,  6.3292672,  173.9757,
 2044-Dec-10 23:59, 2467960.499305556, , , 63.9621541598845,  5.9682934,  174.1142,
 2045-Dec-10 23:59, 2468325.499305556, , , 65.0639459811610,  6.0289893,  174.2346,
 2046-Dec-10 23:59, 2468690.499305556, ,m, 66.1558731048129,  6.1095586,  174.3062,
 2047-Dec-10 23:59, 2469055.499305556, , , 67.2391192042644,  6.2088355,  174.3225,
 2048-Dec-10 23:59, 2469421.499305556, ,m, 68.3178251988024,  5.8173781,  174.3045,
 2049-Dec-10 23:59, 2469786.499305556, ,m, 69.3856849680441,  5.9173091,  174.2727,
 2050-Dec-10 23:59, 2470151.499305556, , , 70.4460860193742,  6.0065686,  174.2548,
 2051-Dec-10 23:59, 2470516.499305556, ,m, 71.4987203989961,  6.0766811,  174.2620,
 2052-Dec-10 23:59, 2470882.499305556, , , 72.5467069822165,  5.7226626,  174.2974,
 2053-Dec-10 23:59, 2471247.499305556, , , 73.5832346151432,  5.7975015,  174.3690,
 2054-Dec-10 23:59, 2471612.499305556, ,m, 74.6112760451876,  5.8749706,  174.4695,
 2055-Dec-10 23:59, 2471977.499305556, , , 75.6309756122056,  5.9778049,  174.5908,
 2056-Dec-10 23:59, 2472343.499305556, ,m, 76.6458573278718,  5.5874508,  174.7165,
 2057-Dec-10 23:59, 2472708.499305556, ,m, 77.6500034145308,  5.6830588,  174.8083,
 2058-Dec-10 23:59, 2473073.499305556, , , 78.6475413751895,  5.7863141,  174.8458,
 2059-Dec-10 23:59, 2473438.499305556, ,m, 79.6393097511974,  5.8631463,  174.8261,
 2060-Dec-10 23:59, 2473804.499305556, , , 80.6291826871704,  5.5187742,  174.7680,
 2061-Dec-10 23:59, 2474169.499305556, , , 81.6111352359630,  5.6127288,  174.7090,
 2062-Dec-10 23:59, 2474534.499305556, ,m, 82.5879811423037,  5.6971593,  174.6647,
 2063-Dec-10 23:59, 2474899.499305556, , , 83.5594739318199,  5.8134727,  174.6478,
 2064-Dec-10 23:59, 2475265.499305556, ,m, 84.5284017903958,  5.4308348,  174.6675,
 2065-Dec-10 23:59, 2475630.499305556, ,m, 85.4880144831863,  5.5256757,  174.7198,
 2066-Dec-10 23:59, 2475995.499305556, , , 86.4412398234713,  5.6313968,  174.8084,
 2067-Dec-10 23:59, 2476360.499305556, ,m, 87.3879525136005,  5.7047752,  174.9229,
